first,middle,last,pid,state,num_hearings,num_bills,num_utterances,uid,url
Jeanette,,Zanapatine,18182,CA,8,8,35,7680742,https://demo.digitaldemocracy.org/hearing/1378?startTime=568&vid=WD1mLrzNDUs
Jeanette,,Zanapatine,18182,CA,8,8,35,7897835,https://demo.digitaldemocracy.org/hearing/1406?startTime=696&vid=IWtnKkg5StE
Jeanette,,Zanapatine,18182,CA,8,8,35,7902889,https://demo.digitaldemocracy.org/hearing/1399?startTime=737&vid=zNTphOJb9Vc
Jeanette,,Zanapatine,18182,CA,8,8,35,9250053,https://demo.digitaldemocracy.org/hearing/1784?startTime=358&vid=726b92bac50fde311ef1a92122299985
Ari,,Freilich,16230,CA,5,8,63,4108153,https://demo.digitaldemocracy.org/hearing/846?startTime=1081&vid=WtBV1ddxDro
Ari,,Freilich,16230,CA,5,8,63,4646128,https://demo.digitaldemocracy.org/hearing/923?startTime=191&vid=y_qW5kWpB7I
Ari,,Freilich,16230,CA,5,8,63,4648491,https://demo.digitaldemocracy.org/hearing/924?startTime=351&vid=HlUCkJQiZpw
Ari,,Freilich,16230,CA,5,8,63,7277376,https://demo.digitaldemocracy.org/hearing/1311?startTime=597&vid=UvYBnA9c8KU
Ari,,Freilich,16230,CA,5,8,63,7604905,https://demo.digitaldemocracy.org/hearing/1368?startTime=561&vid=QmVtGsbVWhI
Asha,,Harris,18866,CA,5,8,14,5825578,https://demo.digitaldemocracy.org/hearing/1102?startTime=585&vid=i-ItZ49WFAI
Asha,,Harris,18866,CA,5,8,14,7777869,https://demo.digitaldemocracy.org/hearing/1393?startTime=761&vid=R2vdwsi93lI
Asha,,Harris,18866,CA,5,8,14,7858218,https://demo.digitaldemocracy.org/hearing/1401?startTime=721&vid=AZgAxVy0HK8
Asha,,Harris,18866,CA,5,8,14,7908558,https://demo.digitaldemocracy.org/hearing/1407?startTime=289&vid=2usBrxEv1Tg
Asha,,Harris,18866,CA,5,8,14,7990493,https://demo.digitaldemocracy.org/hearing/1415?startTime=219&vid=PPSZxHWh1W8
Adam,,Ledbaum,21258,CA,5,8,8,7624922,https://demo.digitaldemocracy.org/hearing/1371?startTime=574&vid=TDnQ23Sf5gs
Adam,,Ledbaum,21258,CA,5,8,8,7890262,https://demo.digitaldemocracy.org/hearing/1406?startTime=1028&vid=3sDoRAjwkDM
Adam,,Ledbaum,21258,CA,5,8,8,7947378,https://demo.digitaldemocracy.org/hearing/1412?startTime=1013&vid=quNEkFWRjBU
Adam,,Ledbaum,21258,CA,5,8,8,7984703,https://demo.digitaldemocracy.org/hearing/1415?startTime=1215&vid=ua9OmEsIyCU
Adam,,Ledbaum,21258,CA,5,8,8,8656031,https://demo.digitaldemocracy.org/hearing/1502?startTime=259&vid=9552ca240b733397ad253aa1edadc65a
Brett,,Barley,5497,CA,4,8,8,518770,https://demo.digitaldemocracy.org/hearing/135?startTime=307&vid=tUccD7JZmxY
Brett,,Barley,5497,CA,4,8,8,640651,https://demo.digitaldemocracy.org/hearing/157?startTime=228&vid=_YWoRdtfoP8
Brett,,Barley,5497,CA,4,8,8,659908,https://demo.digitaldemocracy.org/hearing/161?startTime=59&vid=UpKpxYjD9F8
Brett,,Barley,5497,CA,4,8,8,810960,https://demo.digitaldemocracy.org/hearing/194?startTime=1429&vid=G4RiUnTMom4
Marty,,Vranicar,17230,CA,3,8,29,4840763,https://demo.digitaldemocracy.org/hearing/957?startTime=901&vid=zI8mZQJLg3c
Marty,,Vranicar,17230,CA,3,8,29,5630427,https://demo.digitaldemocracy.org/hearing/1074?startTime=293&vid=Aw0I98kJyRc
Marty,,Vranicar,17230,CA,3,8,29,7263588,https://demo.digitaldemocracy.org/hearing/1309?startTime=1491&vid=M4ntzmgClas
Farrah,,McDaid Ting,18438,CA,9,7,36,5571177,https://demo.digitaldemocracy.org/hearing/1071?startTime=1681&vid=tqxOoZSqc5I
Farrah,,McDaid Ting,18438,CA,9,7,36,5591126,https://demo.digitaldemocracy.org/hearing/1072?startTime=1745&vid=-nxrfNC61nA
Farrah,,McDaid Ting,18438,CA,9,7,36,5915112,https://demo.digitaldemocracy.org/hearing/1112?startTime=1509&vid=UH9OWz9oQIk
Farrah,,McDaid Ting,18438,CA,9,7,36,6254015,https://demo.digitaldemocracy.org/hearing/1157?startTime=891&vid=6WnZ3VRoLwg
Farrah,,McDaid Ting,18438,CA,9,7,36,6721267,https://demo.digitaldemocracy.org/hearing/1228?startTime=1598&vid=dHE5d2-WGl0
Farrah,,McDaid Ting,18438,CA,9,7,36,7062560,https://demo.digitaldemocracy.org/hearing/1264?startTime=205&vid=IHQCDqSsA-c
Farrah,,McDaid Ting,18438,CA,9,7,36,7362460,https://demo.digitaldemocracy.org/hearing/1326?startTime=402&vid=mx0Hca4M48k
Farrah,,McDaid Ting,18438,CA,9,7,36,7952867,https://demo.digitaldemocracy.org/hearing/1412?startTime=1697&vid=RsUVh0ZlYTo
Farrah,,McDaid Ting,18438,CA,9,7,36,7981088,https://demo.digitaldemocracy.org/hearing/1415?startTime=1437&vid=vu6UJL0bAnM
Amparo,,Diaz,16197,CA,7,7,12,4121664,https://demo.digitaldemocracy.org/hearing/847?startTime=1154&vid=18JmJn0n0ds
Amparo,,Diaz,16197,CA,7,7,12,7051528,https://demo.digitaldemocracy.org/hearing/1261?startTime=1414&vid=-Vny0o6xHCw
Amparo,,Diaz,16197,CA,7,7,12,7374807,https://demo.digitaldemocracy.org/hearing/1328?startTime=2446&vid=H_hykxF6-fs
Amparo,,Diaz,16197,CA,7,7,12,7635785,https://demo.digitaldemocracy.org/hearing/1372?startTime=559&vid=CE6HKRbxE9g
Amparo,,Diaz,16197,CA,7,7,12,7674919,https://demo.digitaldemocracy.org/hearing/1377?startTime=965&vid=wYrpXJXvM5E
Amparo,,Diaz,16197,CA,7,7,12,7678740,https://demo.digitaldemocracy.org/hearing/1378?startTime=178&vid=8xVmXevM76U
Amparo,,Diaz,16197,CA,7,7,12,8010317,https://demo.digitaldemocracy.org/hearing/1412?startTime=1799&vid=quNEkFWRjBU
Melanie,,Cuevas,16400,CA,7,7,7,4354284,https://demo.digitaldemocracy.org/hearing/886?startTime=729&vid=f8NykdXhgMc
Melanie,,Cuevas,16400,CA,7,7,7,5165962,https://demo.digitaldemocracy.org/hearing/1000?startTime=469&vid=twYH1ysL1K8
Melanie,,Cuevas,16400,CA,7,7,7,5187738,https://demo.digitaldemocracy.org/hearing/1004?startTime=1460&vid=7k9vutZX7Lg
Melanie,,Cuevas,16400,CA,7,7,7,7892775,https://demo.digitaldemocracy.org/hearing/1406?startTime=384&vid=f930vDGlsvE
Melanie,,Cuevas,16400,CA,7,7,7,8057273,https://demo.digitaldemocracy.org/hearing/1425?startTime=783&vid=BgbwXnPg4O4
Melanie,,Cuevas,16400,CA,7,7,7,9184008,https://demo.digitaldemocracy.org/hearing/1771?startTime=516&vid=98172f363eab52f6f11a8ac08a63c562
Melanie,,Cuevas,16400,CA,7,7,7,9274969,https://demo.digitaldemocracy.org/hearing/1788?startTime=11&vid=1f62020dcf248dc830595e8e6f2cdcc8
Melissa,,Romero,18012,CA,7,7,16,5299234,https://demo.digitaldemocracy.org/hearing/1013?startTime=586&vid=VUfj1duU3Qk
Melissa,,Romero,18012,CA,7,7,16,5827437,https://demo.digitaldemocracy.org/hearing/1102?startTime=1710&vid=eg9Bx2MFnNM
Melissa,,Romero,18012,CA,7,7,16,6144168,https://demo.digitaldemocracy.org/hearing/1137?startTime=703&vid=jQmqGyk5zLw
Melissa,,Romero,18012,CA,7,7,16,6729494,https://demo.digitaldemocracy.org/hearing/1228?startTime=338&vid=obVl_o9iW_k
Melissa,,Romero,18012,CA,7,7,16,7532335,https://demo.digitaldemocracy.org/hearing/1356?startTime=1207&vid=5nEX3eOlGcY
Melissa,,Romero,18012,CA,7,7,16,7763584,https://demo.digitaldemocracy.org/hearing/1391?startTime=540&vid=GPSVbCl4nVE
Melissa,,Romero,18012,CA,7,7,16,9325043,https://demo.digitaldemocracy.org/hearing/1794?startTime=235&vid=32b33a0046edff1ea8f388eec7b2de60
Alfredo,,Arredondo,15725,CA,6,7,17,5033754,https://demo.digitaldemocracy.org/hearing/984?startTime=1670&vid=2r5IOI3U2rA
Alfredo,,Arredondo,15725,CA,6,7,17,5299372,https://demo.digitaldemocracy.org/hearing/1013?startTime=1432&vid=VUfj1duU3Qk
Alfredo,,Arredondo,15725,CA,6,7,17,5809669,https://demo.digitaldemocracy.org/hearing/1100?startTime=840&vid=Yb7C5FQs6c8
Alfredo,,Arredondo,15725,CA,6,7,17,6184470,https://demo.digitaldemocracy.org/hearing/1144?startTime=112&vid=FIxwbm-Evyw
Alfredo,,Arredondo,15725,CA,6,7,17,6281846,https://demo.digitaldemocracy.org/hearing/1161?startTime=1848&vid=9Zmrtl1AzsY
Alfredo,,Arredondo,15725,CA,6,7,17,7766023,https://demo.digitaldemocracy.org/hearing/1391?startTime=1430&vid=7JxOs5FkO6o
David,,Jones,16827,CA,6,7,8,4655538,https://demo.digitaldemocracy.org/hearing/925?startTime=1097&vid=lDlwrgPoR-Y
David,,Jones,16827,CA,6,7,8,4756818,https://demo.digitaldemocracy.org/hearing/944?startTime=1002&vid=0TTY2MdZe2U
David,,Jones,16827,CA,6,7,8,5064597,https://demo.digitaldemocracy.org/hearing/989?startTime=927&vid=A9tKpXGsan8
David,,Jones,16827,CA,6,7,8,7338837,https://demo.digitaldemocracy.org/hearing/1320?startTime=387&vid=rPAtHDbXuu8
David,,Jones,16827,CA,6,7,8,7717288,https://demo.digitaldemocracy.org/hearing/1385?startTime=2167&vid=EAm8hZ54bD0
David,,Jones,16827,CA,6,7,8,7821270,https://demo.digitaldemocracy.org/hearing/1398?startTime=1403&vid=NbpOpJYW6Gw
Kathy,,Sunderling,16829,CA,6,7,33,4661697,https://demo.digitaldemocracy.org/hearing/926?startTime=1320&vid=QPEzKR_XQMM
Kathy,,Sunderling,16829,CA,6,7,33,5873171,https://demo.digitaldemocracy.org/hearing/1107?startTime=662&vid=k-uaivcmo3A
Kathy,,Sunderling,16829,CA,6,7,33,5909457,https://demo.digitaldemocracy.org/hearing/1111?startTime=1605&vid=OLa26ZA0XkU
Kathy,,Sunderling,16829,CA,6,7,33,7618212,https://demo.digitaldemocracy.org/hearing/1371?startTime=740&vid=30-SoDJkVLQ
Kathy,,Sunderling,16829,CA,6,7,33,8655536,https://demo.digitaldemocracy.org/hearing/1502?startTime=2432&vid=f8f67200477cbf3c3761aa78408608be
Kathy,,Sunderling,16829,CA,6,7,33,8755163,https://demo.digitaldemocracy.org/hearing/1542?startTime=197&vid=f4cb4a4fd4627d464f054d2ece8de83c
John,,Wenger,7073,CA,5,7,7,979293,https://demo.digitaldemocracy.org/hearing/223?startTime=2178&vid=MO4QFekCxFk
John,,Wenger,7073,CA,5,7,7,2006012,https://demo.digitaldemocracy.org/hearing/427?startTime=1043&vid=BsDlxjqmuUc
John,,Wenger,7073,CA,5,7,7,5086378,https://demo.digitaldemocracy.org/hearing/992?startTime=856&vid=PrshiYe4O8k
John,,Wenger,7073,CA,5,7,7,5902738,https://demo.digitaldemocracy.org/hearing/1103?startTime=1447&vid=4Xdtodgw_mg
John,,Wenger,7073,CA,5,7,7,7815504,https://demo.digitaldemocracy.org/hearing/1397?startTime=1432&vid=DhTR-YjtdHI
Jill,,Rice,16295,CA,5,7,8,4202828,https://demo.digitaldemocracy.org/hearing/866?startTime=1080&vid=2d9mO1u8Nfc
Jill,,Rice,16295,CA,5,7,8,4360814,https://demo.digitaldemocracy.org/hearing/887?startTime=194&vid=J3EcU_x3hPs
Jill,,Rice,16295,CA,5,7,8,4714087,https://demo.digitaldemocracy.org/hearing/935?startTime=527&vid=O3rspDbnLsE
Jill,,Rice,16295,CA,5,7,8,4810570,https://demo.digitaldemocracy.org/hearing/953?startTime=1613&vid=gy5pTxkVQX8
Jill,,Rice,16295,CA,5,7,8,6324743,https://demo.digitaldemocracy.org/hearing/1167?startTime=712&vid=kOZygZONwS8
Elise,,Sanguinetti,17899,CA,5,7,69,5239658,https://demo.digitaldemocracy.org/hearing/1008?startTime=664&vid=p8HB8MlvB3E
Elise,,Sanguinetti,17899,CA,5,7,69,5436494,https://demo.digitaldemocracy.org/hearing/1042?startTime=1064&vid=19HTTO0do3I
Elise,,Sanguinetti,17899,CA,5,7,69,5482376,https://demo.digitaldemocracy.org/hearing/1056?startTime=624&vid=_3h4sN1bpAM
Elise,,Sanguinetti,17899,CA,5,7,69,7583787,https://demo.digitaldemocracy.org/hearing/1367?startTime=326&vid=CuTBaZlGkxY
Elise,,Sanguinetti,17899,CA,5,7,69,7619977,https://demo.digitaldemocracy.org/hearing/1371?startTime=694&vid=uYc-vq5GA5I
Dan,,Reid,19105,CA,5,7,27,6021097,https://demo.digitaldemocracy.org/hearing/1123?startTime=958&vid=Yn1o1nE92_E
Dan,,Reid,19105,CA,5,7,27,6178325,https://demo.digitaldemocracy.org/hearing/1144?startTime=1406&vid=wRHYCEIUKKY
Dan,,Reid,19105,CA,5,7,27,7261555,https://demo.digitaldemocracy.org/hearing/1309?startTime=399&vid=K48lwVd0cdo
Dan,,Reid,19105,CA,5,7,27,7532113,https://demo.digitaldemocracy.org/hearing/1356?startTime=321&vid=5nEX3eOlGcY
Dan,,Reid,19105,CA,5,7,27,9073723,https://demo.digitaldemocracy.org/hearing/1755?startTime=731&vid=863e5d4d9a844007148385badff599f2
Erica,,Hoffman,20767,CA,5,7,12,7049510,https://demo.digitaldemocracy.org/hearing/1261?startTime=1660&vid=1OOyH0alLgk
Erica,,Hoffman,20767,CA,5,7,12,7888341,https://demo.digitaldemocracy.org/hearing/1405?startTime=1883&vid=QFbs7BLqSOo
Erica,,Hoffman,20767,CA,5,7,12,8051364,https://demo.digitaldemocracy.org/hearing/1425?startTime=178&vid=RsZSORO22Jw
Erica,,Hoffman,20767,CA,5,7,12,8729950,https://demo.digitaldemocracy.org/hearing/1530?startTime=879&vid=f642935472db905c5ca3b15b43f6e586
Erica,,Hoffman,20767,CA,5,7,12,9199677,https://demo.digitaldemocracy.org/hearing/1777?startTime=465&vid=ffeb9e92b50dd660a4a83f73030c3963
Ray,,Nicks,27058,CA,3,7,14,7806945,https://demo.digitaldemocracy.org/hearing/1397?startTime=681&vid=7idP90pXhw8
Ray,,Nicks,27058,CA,3,7,14,7947238,https://demo.digitaldemocracy.org/hearing/1412?startTime=594&vid=quNEkFWRjBU
Ray,,Nicks,27058,CA,3,7,14,8579318,https://demo.digitaldemocracy.org/hearing/1491?startTime=665&vid=1011ddaf4aab6ac148e28d668807ab34
Jamie,,Go,16708,CA,8,6,10,4636891,https://demo.digitaldemocracy.org/hearing/922?startTime=1459&vid=sF9rHq0EuPk
Jamie,,Go,16708,CA,8,6,10,4923437,https://demo.digitaldemocracy.org/hearing/969?startTime=1921&vid=jxqyMLeMgSY
Jamie,,Go,16708,CA,8,6,10,5035227,https://demo.digitaldemocracy.org/hearing/984?startTime=373&vid=wK0QcLSEPRk
Jamie,,Go,16708,CA,8,6,10,5223009,https://demo.digitaldemocracy.org/hearing/1006?startTime=1044&vid=pZq6dCJHgjI
Jamie,,Go,16708,CA,8,6,10,6281848,https://demo.digitaldemocracy.org/hearing/1161?startTime=1857&vid=9Zmrtl1AzsY
Jamie,,Go,16708,CA,8,6,10,7756251,https://demo.digitaldemocracy.org/hearing/1391?startTime=664&vid=z73gl5k5vrI
Jamie,,Go,16708,CA,8,6,10,7900818,https://demo.digitaldemocracy.org/hearing/1406?startTime=634&vid=TWKLVfPzWKQ
Jamie,,Go,16708,CA,8,6,10,7908648,https://demo.digitaldemocracy.org/hearing/1407?startTime=809&vid=2usBrxEv1Tg
Beth,,Parker,4668,CA,7,6,69,440951,https://demo.digitaldemocracy.org/hearing/123?startTime=297&vid=GChQsueBjgw
Beth,,Parker,4668,CA,7,6,69,1213170,https://demo.digitaldemocracy.org/hearing/263?startTime=387&vid=BB9rlIGrj4k
Beth,,Parker,4668,CA,7,6,69,2026265,https://demo.digitaldemocracy.org/hearing/430?startTime=85&vid=BIu6jaBGJCE
Beth,,Parker,4668,CA,7,6,69,5379881,https://demo.digitaldemocracy.org/hearing/1026?startTime=1391&vid=QSFJw0LZFh4
Beth,,Parker,4668,CA,7,6,69,5719792,https://demo.digitaldemocracy.org/hearing/1086?startTime=225&vid=OHHOCmwptQI
Beth,,Parker,4668,CA,7,6,69,6712577,https://demo.digitaldemocracy.org/hearing/1227?startTime=94&vid=1J4CXFiaA8Y
Beth,,Parker,4668,CA,7,6,69,7847861,https://demo.digitaldemocracy.org/hearing/1399?startTime=145&vid=XzQ3Mhue3zg
Lydia,,Borne,18895,CA,7,6,8,5919975,https://demo.digitaldemocracy.org/hearing/1111?startTime=617&vid=GaXHhYHDA50
Lydia,,Borne,18895,CA,7,6,8,6180731,https://demo.digitaldemocracy.org/hearing/1144?startTime=917&vid=PoIC9Td0ic0
Lydia,,Borne,18895,CA,7,6,8,6750850,https://demo.digitaldemocracy.org/hearing/1231?startTime=1803&vid=QYyoX2yB19Y
Lydia,,Borne,18895,CA,7,6,8,7380088,https://demo.digitaldemocracy.org/hearing/1328?startTime=556&vid=aY1hPNQ9m6A
Lydia,,Borne,18895,CA,7,6,8,7635805,https://demo.digitaldemocracy.org/hearing/1372?startTime=614&vid=CE6HKRbxE9g
Lydia,,Borne,18895,CA,7,6,8,7858868,https://demo.digitaldemocracy.org/hearing/1397?startTime=943&vid=DhTR-YjtdHI
Lydia,,Borne,18895,CA,7,6,8,8053216,https://demo.digitaldemocracy.org/hearing/1425?startTime=999&vid=xEUNqhyJTpg
Paul,,Smith,7466,CA,6,6,30,5033474,https://demo.digitaldemocracy.org/hearing/984?startTime=273&vid=2r5IOI3U2rA
Paul,,Smith,7466,CA,6,6,30,7304629,https://demo.digitaldemocracy.org/hearing/1314?startTime=378&vid=XBXrB4YaBIM
Paul,,Smith,7466,CA,6,6,30,7559284,https://demo.digitaldemocracy.org/hearing/1363?startTime=378&vid=y7e6OGPJbTg
Paul,,Smith,7466,CA,6,6,30,7976309,https://demo.digitaldemocracy.org/hearing/1415?startTime=862&vid=SbW1l6D7gSs
Paul,,Smith,7466,CA,6,6,30,8575803,https://demo.digitaldemocracy.org/hearing/1491?startTime=786&vid=4388481068447da6d9341dd0296d5557
Paul,,Smith,7466,CA,6,6,30,9184004,https://demo.digitaldemocracy.org/hearing/1771?startTime=480&vid=98172f363eab52f6f11a8ac08a63c562
Mary,,Ader,17578,CA,6,6,11,5087215,https://demo.digitaldemocracy.org/hearing/992?startTime=530&vid=1N4H50PwNrA
Mary,,Ader,17578,CA,6,6,11,5317200,https://demo.digitaldemocracy.org/hearing/1015?startTime=81&vid=n4SDJCBMvQo
Mary,,Ader,17578,CA,6,6,11,5405653,https://demo.digitaldemocracy.org/hearing/1035?startTime=775&vid=l1BiUo0k_kU
Mary,,Ader,17578,CA,6,6,11,5851538,https://demo.digitaldemocracy.org/hearing/1103?startTime=1675&vid=epgBQl3TR1E
Mary,,Ader,17578,CA,6,6,11,5909439,https://demo.digitaldemocracy.org/hearing/1111?startTime=1514&vid=OLa26ZA0XkU
Mary,,Ader,17578,CA,6,6,11,7362482,https://demo.digitaldemocracy.org/hearing/1326?startTime=568&vid=mx0Hca4M48k
Andrew,,Cheyne,5388,CA,5,6,28,561954,https://demo.digitaldemocracy.org/hearing/142?startTime=1093&vid=S3armm26vew
Andrew,,Cheyne,5388,CA,5,6,28,1230270,https://demo.digitaldemocracy.org/hearing/265?startTime=566&vid=JqxWtsdpeUk
Andrew,,Cheyne,5388,CA,5,6,28,1942167,https://demo.digitaldemocracy.org/hearing/414?startTime=1188&vid=H9sj-95HbgQ
Andrew,,Cheyne,5388,CA,5,6,28,2243687,https://demo.digitaldemocracy.org/hearing/470?startTime=1281&vid=o90V2k2Oc-w
Andrew,,Cheyne,5388,CA,5,6,28,7947584,https://demo.digitaldemocracy.org/hearing/1412?startTime=1861&vid=quNEkFWRjBU
Catherine,,Scott,5611,CA,5,6,17,5255687,https://demo.digitaldemocracy.org/hearing/1010?startTime=775&vid=o0WQor5ppTU
Catherine,,Scott,5611,CA,5,6,17,5827267,https://demo.digitaldemocracy.org/hearing/1102?startTime=823&vid=eg9Bx2MFnNM
Catherine,,Scott,5611,CA,5,6,17,5847087,https://demo.digitaldemocracy.org/hearing/1103?startTime=545&vid=psqzd0W91CM
Catherine,,Scott,5611,CA,5,6,17,7532197,https://demo.digitaldemocracy.org/hearing/1356?startTime=634&vid=5nEX3eOlGcY
Catherine,,Scott,5611,CA,5,6,17,8662364,https://demo.digitaldemocracy.org/hearing/1502?startTime=2453&vid=674c137bd72744d87b9906964fffc158
Chanelle,,Fletcher,14855,CA,5,6,13,2657073,https://demo.digitaldemocracy.org/hearing/533?startTime=446&vid=tX-iRiZ5OnY
Chanelle,,Fletcher,14855,CA,5,6,13,2920452,https://demo.digitaldemocracy.org/hearing/606?startTime=277&vid=gln4qw7E9v8
Chanelle,,Fletcher,14855,CA,5,6,13,3778133,https://demo.digitaldemocracy.org/hearing/790?startTime=736&vid=2uEW2GsZMAM
Chanelle,,Fletcher,14855,CA,5,6,13,5191117,https://demo.digitaldemocracy.org/hearing/1004?startTime=1080&vid=jVJsacNLXYE
Chanelle,,Fletcher,14855,CA,5,6,13,5934058,https://demo.digitaldemocracy.org/hearing/1113?startTime=1146&vid=3UOREztmKO0
Ashley,,Harris,16685,CA,5,6,6,4640990,https://demo.digitaldemocracy.org/hearing/923?startTime=188&vid=xXq3Xv73_jk
Ashley,,Harris,16685,CA,5,6,6,4840823,https://demo.digitaldemocracy.org/hearing/957?startTime=1339&vid=zI8mZQJLg3c
Ashley,,Harris,16685,CA,5,6,6,7781378,https://demo.digitaldemocracy.org/hearing/1393?startTime=323&vid=kptL3s9RJ_s
Ashley,,Harris,16685,CA,5,6,6,7815590,https://demo.digitaldemocracy.org/hearing/1397?startTime=1782&vid=DhTR-YjtdHI
Ashley,,Harris,16685,CA,5,6,6,9073792,https://demo.digitaldemocracy.org/hearing/1755?startTime=1365&vid=863e5d4d9a844007148385badff599f2
Lauren,,Michaels,13586,CA,4,6,32,6692751,https://demo.digitaldemocracy.org/hearing/1222?startTime=253&vid=izFhkjxvCSg
Lauren,,Michaels,13586,CA,4,6,32,7604829,https://demo.digitaldemocracy.org/hearing/1368?startTime=146&vid=QmVtGsbVWhI
Lauren,,Michaels,13586,CA,4,6,32,7746870,https://demo.digitaldemocracy.org/hearing/1390?startTime=1511&vid=aFe8fO9M5LQ
Lauren,,Michaels,13586,CA,4,6,32,7892755,https://demo.digitaldemocracy.org/hearing/1406?startTime=312&vid=f930vDGlsvE
Joe,,Boniwell,18141,CA,4,6,7,5405873,https://demo.digitaldemocracy.org/hearing/1035?startTime=1252&vid=l1BiUo0k_kU
Joe,,Boniwell,18141,CA,4,6,7,5919471,https://demo.digitaldemocracy.org/hearing/1112?startTime=170&vid=tdAIk69whAQ
Joe,,Boniwell,18141,CA,4,6,7,7828693,https://demo.digitaldemocracy.org/hearing/1398?startTime=246&vid=P5mG4wUIiMw
Joe,,Boniwell,18141,CA,4,6,7,7892875,https://demo.digitaldemocracy.org/hearing/1406?startTime=836&vid=f930vDGlsvE
Kathryn,,Austin Scott,18886,CA,4,6,10,5837425,https://demo.digitaldemocracy.org/hearing/1103?startTime=1017&vid=zR6zCwCEUu4
Kathryn,,Austin Scott,18886,CA,4,6,10,7063694,https://demo.digitaldemocracy.org/hearing/1264?startTime=318&vid=IGoH4ALOpxY
Kathryn,,Austin Scott,18886,CA,4,6,10,7652165,https://demo.digitaldemocracy.org/hearing/1375?startTime=614&vid=WPDSU941ooM
Kathryn,,Austin Scott,18886,CA,4,6,10,7672588,https://demo.digitaldemocracy.org/hearing/1377?startTime=165&vid=8CaoSIMWMJI
Marcela,,Gutierrez,14882,CA,3,6,6,2726854,https://demo.digitaldemocracy.org/hearing/553?startTime=1387&vid=Zz925hDmty8
Marcela,,Gutierrez,14882,CA,3,6,6,5175235,https://demo.digitaldemocracy.org/hearing/1003?startTime=708&vid=quZCaimXGy0
Marcela,,Gutierrez,14882,CA,3,6,6,7767941,https://demo.digitaldemocracy.org/hearing/1391?startTime=1260&vid=z73gl5k5vrI
Juliet,,Leftwich,17124,CA,3,6,42,4837767,https://demo.digitaldemocracy.org/hearing/957?startTime=509&vid=YwcBXhYxtRE
Juliet,,Leftwich,17124,CA,3,6,42,5732100,https://demo.digitaldemocracy.org/hearing/1090?startTime=471&vid=ZEQDz3LXZZQ
Juliet,,Leftwich,17124,CA,3,6,42,7261549,https://demo.digitaldemocracy.org/hearing/1309?startTime=384&vid=K48lwVd0cdo
Marty,,Veranacar,17135,CA,3,6,18,4837995,https://demo.digitaldemocracy.org/hearing/957?startTime=1654&vid=YwcBXhYxtRE
Marty,,Veranacar,17135,CA,3,6,18,5633446,https://demo.digitaldemocracy.org/hearing/1074?startTime=458&vid=eu2QPyA0LGs
Marty,,Veranacar,17135,CA,3,6,18,7263398,https://demo.digitaldemocracy.org/hearing/1309?startTime=272&vid=M4ntzmgClas
David,,Hilton,21335,CA,3,6,6,7670433,https://demo.digitaldemocracy.org/hearing/1377?startTime=364&vid=MqC00gNS7JI
David,,Hilton,21335,CA,3,6,6,7683420,https://demo.digitaldemocracy.org/hearing/1378?startTime=1351&vid=vyxSYCe-bnU
David,,Hilton,21335,CA,3,6,6,7886013,https://demo.digitaldemocracy.org/hearing/1405?startTime=2653&vid=R1GJEoGQezc
Maritza,,Galvez,18491,CA,2,6,30,5625120,https://demo.digitaldemocracy.org/hearing/1074?startTime=1587&vid=NyzRMD8mHjs
Maritza,,Galvez,18491,CA,2,6,30,7777747,https://demo.digitaldemocracy.org/hearing/1393?startTime=158&vid=R2vdwsi93lI
Shaleesa,,Williams,20939,CA,2,6,7,7261601,https://demo.digitaldemocracy.org/hearing/1309?startTime=671&vid=K48lwVd0cdo
Shaleesa,,Williams,20939,CA,2,6,7,7600902,https://demo.digitaldemocracy.org/hearing/1368?startTime=181&vid=2MFBq6Edws4
Carol,,D'Elia,13852,CA,9,5,73,2137079,https://demo.digitaldemocracy.org/hearing/457?startTime=52&vid=dPxrWGBLQ1I
Carol,,D'Elia,13852,CA,9,5,73,2232009,https://demo.digitaldemocracy.org/hearing/468?startTime=345&vid=zM_5KJn1lso
Carol,,D'Elia,13852,CA,9,5,73,3260892,https://demo.digitaldemocracy.org/hearing/687?startTime=509&vid=Wr2_Ze0MLgw
Carol,,D'Elia,13852,CA,9,5,73,5370079,https://demo.digitaldemocracy.org/hearing/1026?startTime=949&vid=A2Iw9oTU4gA
Carol,,D'Elia,13852,CA,9,5,73,6133988,https://demo.digitaldemocracy.org/hearing/1137?startTime=1261&vid=k83iVng7G1E
Carol,,D'Elia,13852,CA,9,5,73,7563337,https://demo.digitaldemocracy.org/hearing/1364?startTime=895&vid=DKY8qgheqXo
Carol,,D'Elia,13852,CA,9,5,73,7672662,https://demo.digitaldemocracy.org/hearing/1377?startTime=394&vid=8CaoSIMWMJI
Carol,,D'Elia,13852,CA,9,5,73,7805538,https://demo.digitaldemocracy.org/hearing/1397?startTime=1490&vid=yU3dyvVJV3A
Carol,,D'Elia,13852,CA,9,5,73,7972153,https://demo.digitaldemocracy.org/hearing/1414?startTime=143&vid=4hng-3i3vnc
Joe,,Rodriguez,13731,CA,7,5,28,2085380,https://demo.digitaldemocracy.org/hearing/446?startTime=238&vid=k8jlrtfy69g
Joe,,Rodriguez,13731,CA,7,5,28,2148810,https://demo.digitaldemocracy.org/hearing/458?startTime=84&vid=P6sWqTOiGxg
Joe,,Rodriguez,13731,CA,7,5,28,2301652,https://demo.digitaldemocracy.org/hearing/476?startTime=602&vid=BQqDpHFSu0U
